date,spend,permits,permit_val,starts,completions,manufactured,new_for_sale,months_supply,emratio,pop_level,gdp,mortgage_rate,fed_fund_rate,disp_income,pm_save,consump_durable,new_sold,hp_idx,owner_vacancy,rent_vacancy,week_earning,delinquent_rate,hor,hp_idx_qtr
2000-01-01,353065,1277,9982.312,1268,1262.0,304,310,4.3,64.6,211410,101.4913973,8.21,3.99,9309.1,358.9,908.6,873,100.552,1.6,7.9,603.0,1.95,67.1,101.33933333333334
2000-02-01,351933,1241,11363.143,1255,1326.0,291,305,4.3,64.6,211576,101.5524452,8.325,5.79,9345.2,324.3,930.7,856,101.339,1.5666666666666667,7.933333333333334,604.0,1.9566666666666666,67.13333333333333,102.11766666666668
2000-03-01,353452,1253,15373.755,1313,1312.0,287,310,4.3,64.6,211772,101.6269063,8.24,5.78,9370.3,311.8,923.3,900,102.127,1.5333333333333334,7.966666666666667,605.0,1.9633333333333334,67.16666666666667,102.896
2000-04-01,356188,1192,14128.141,1275,1307.0,271,299,4.4,64.7,212018,101.6981605,8.1525,6.17,9418.3,347.8,900.6,841,102.922,1.5,8.0,606.0,1.97,67.2,103.67433333333334
2000-05-01,349907,1182,15639.629,1230,1334.0,265,302,4.4,64.4,212242,101.740194,8.515,6.17,9457.3,351.1,907.0,857,103.677,1.5333333333333334,8.066666666666666,607.6666666666666,2.01,67.36666666666667,104.37822222222222
2000-06-01,348133,1156,15316.961,1202,1190.0,262,308,4.8,64.5,212466,101.732697,8.288,6.65,9483.3,355.3,898.2,793,104.424,1.5666666666666667,8.133333333333333,609.3333333333334,2.05,67.53333333333333,105.08211111111112
2000-07-01,337374,1152,13207.171,1142,1187.0,251,300,4.1,64.2,212677,101.6782984,8.1475,6.86,9533.3,383.8,897.3,887,105.054,1.6,8.2,611.0,2.09,67.7,105.786
2000-08-01,337583,1173,14906.659,1231,1231.0,249,303,4.4,64.2,212916,101.5888958,8.0275,6.51,9591.5,389.9,906.4,848,105.767,1.6,8.066666666666666,612.0,2.1366666666666667,67.63333333333334,106.61555555555556
2000-09-01,339048,1189,12854.399,1195,1175.0,231,301,4.0,64.2,213163,101.4754871,7.912,6.52,9601.5,340.8,931.3,912,106.537,1.6,7.933333333333333,613.0,2.183333333333333,67.56666666666666,107.44511111111112
2000-10-01,344095,1224,13744.1,1235,1176.0,213,305,4.0,64.2,213405,101.3407527,7.795,6.6,9627.4,360.3,920.6,933,107.382,1.6,7.8,614.0,2.23,67.5,108.27466666666668
2000-11-01,347301,1208,12128.545,1212,1227.0,196,309,4.2,64.3,213540,101.1836476,7.745,6.61,9629.8,355.3,913.4,880,108.302,1.5666666666666667,7.933333333333333,616.0,2.2666666666666666,67.5,109.01133333333334
2000-12-01,344139,1180,10212.613,1226,1227.0,176,301,3.6,64.4,213736,101.0056505,7.382,6.6,9647.6,337.9,913.5,983,109.14,1.5333333333333334,8.066666666666666,618.0,2.3033333333333332,67.5,109.74800000000002
2001-01-01,348279,1251,11750.246,1275,1122.0,221,298,3.8,64.4,213888,100.8186916,7.0325,5.41,9697.4,379.4,916.5,936,109.846,1.5,8.2,620.0,2.34,67.5,110.48466666666668
2001-01-01,348279,1251,11750.246,1275,1122.0,167,298,3.8,64.4,213888,100.8186916,7.0325,5.41,9697.4,379.4,916.5,936,109.846,1.5,8.2,620.0,2.34,67.5,110.48466666666668
